,label_id,free_text
13103,not-hatetag,vou brotar no bk maia tardeespero que essa cólica infeliz passe namoral
13104,not-hatetag,sequência  balão e  natura boldia cara
13105,not-hatetag,whindersson mano fiz um cuscuz com ovo aqui embora comer
13106,not-hatetag,saudades dar cursos do deivinhodj na ecomp
13107,not-hatetag,somatic ce e rising dust não tem para ninguém slk os meninos são bons
13108,not-hatetag,deus que me perdoe mas eu ficaria nojentissima com esses conjuntin
13109,not-hatetag,o jordan está sorrindo para mim vou comprar
13110,not-hatetag,manueladavila pt é temer e temer é pt
13111,not-hatetag,muito prazer eu sou seu velho namorado novo
13112,not-hatetag,jovensreacinhas o bom que podemos usar todos os gif do choque de cultura
13113,not-hatetag,nossa que menino lindo minha nossasra
13114,not-hatetag,demaroliveira não vi nenhum cara
13115,not-hatetag,vrodriguess sempre momento de paz
13116,not-hatetag,xurinxunflai só atoa vai ser um dia só
13117,not-hatetag,mas um ano se passou e eu não fiquei rico
13118,not-hatetag,minha sogra é minha terapeuta cara amei demais
13119,not-hatetag,hoje a sexta está com cara de uns litrao
13120,not-hatetag,lendo romance com o plot ruim desejando que um milionário se apaixone por mim a primeira vista
13121,not-hatetag,eu não sei porque insistem no pds ainda
13122,not-hatetag,aquela soneca pos almoço que não da nem vontade de volta trabalha
13123,not-hatetag,meus pais não bia a gente não quer mais saber das coisas de investigação criminal que voce assiste já chega
13124,not-hatetag,shesangk caipirinha sabia que era um pudim de cachaça he he he
13125,not-hatetag,gente pai não procura quanto mais padrinho
13126,not-hatetag,vim no banco para minha mãe
13127,not-hatetag,estou tao mal por causa disso que aconteceu que já perdi a animação para formatura
13128,not-hatetag,uma pena a vida não ser do jeito que eu quero
13129,not-hatetag,bchartsbc nickiminaj injustiçadissima mas isto não faz ela menos  a i não hoje a
13130,not-hatetag,baumlaura drescher eu também estou
13131,not-hatetag,anahi compra o nosso anahi é lindo está disponível sob encomenda
13132,not-hatetag,voce me mima tanto  te smo
13133,not-hatetag,arthbrx cara imagina se fosse
13134,not-hatetag,como deixar sua mina feliz com um passo
13135,not-hatetag,segue lá no insta carlabrasil ele já chegou em belém brasil meu menino milhão uuii
13136,not-hatetag,meu pároco foi comer batata frita com os meus amigos ontem eu nasci para defender e amar o padre joão
13137,not-hatetag,ate quem fim as crianças sossegaram
13138,not-hatetag,pode ser que não vire mais para frente mas eu estou aproveitando o agora o que tiver que ser será
13139,not-hatetag,meu homem de ferro nãao
13140,not-hatetag,criando coragem de levantar e me arrumar para ir para o meu afilhado
13141,not-hatetag,tomar banho escutando música é a melhor coisa
13142,not-hatetag,só um fut hoje na mata
13143,not-hatetag,agora entendi porque meu trio não está batendo bem as três d tpm
13144,not-hatetag,arnaldoiepg isso é mentira eu bebo  a  litros por dia
13145,not-hatetag,então eu só vim te lembrar e sempre que precisar vou aparecer para lembrar que voce é incrível inteligente e
13146,not-hatetag,nojinho ko é porque eu me sentia muito sapatão tlgd agora estou mais menininha
13147,not-hatetag,karinaffc sanderson acelera aí gente
13148,not-hatetag,estressado demais para dar corda para ficar de boa por drama e fofoca dos outros
13149,not-hatetag,deus é bom o tempo todo
13150,not-hatetag,mas sua ousadia em considerar que a palavra expressará seus desejos
13151,not-hatetag,pedroma é porque está em processo de crescimento ainda cara
13152,not-hatetag,leleo podia vir para moc logo
13153,not-hatetag,porque que eu só me apaixono por pessoas que eu não posso me apaixonar
13154,not-hatetag,que fase que cheguei da minha vida minha madrasta me dando comida na boca porque não consigo abrir a boca
13155,not-hatetag,sl estou triste d um jeito que eu não ficava a muito tempo
13156,not-hatetag,fingindo a plena por uma noite em associação leopoldina juvenil
13157,not-hatetag,marygoncalves marcossousa eu me sentindo fluente
13158,not-hatetag,encher o rabao de cerveja hoje
13159,not-hatetag,matei a sdd de várias pessoas ontem
13160,not-hatetag,shangela como sempre me deixando mais apaixonada a cada aparição
13161,not-hatetag,o que temos para amanhã só  km última deste ano vamos que vamos em são paulo brasil
13162,not-hatetag,que saudades do meu loiro
13163,not-hatetag,gabiphilippsen gabrielamel eu te amo gabriela philippsen
13164,not-hatetag,saudades da minha amiga manuzita
13165,not-hatetag,até ia faze id falsa mas faço  em menos de um mês nem compensa
13166,not-hatetag,uma hora dessa e tem stress
13167,not-hatetag,queria colocar a luara num potinho e deixar do lado da minha cama para rir o dia todo
13168,not-hatetag,mas parece que eu estando aqui eu estou mais perto deles
13169,not-hatetag,aí então a cabeça da um nó
13170,not-hatetag,siganetshoes boa tarde obrigado já efetuei a minha compra com a cedida pelo site agora estou aguardando a minha entrega
13171,not-hatetag,olha o tapa de leve do pé de anjo e quase sai o gol marcelinhocariocaoficial idolo obrigadosheik arenacorinthians vaicorinthians em arena corinthians
13172,not-hatetag,cadê o corpão das foto tudo montagem mas ela e linda do mesmo jeito
13173,not-hatetag,boate kadima vista alegre 
13174,not-hatetag,nogueiradiane bem coisinha linda mesmo não é
13175,not-hatetag,as mulher da minha família são metidas a macho demais eu amo isso
13176,not-hatetag,thiagocatao preciso de dados nomes expectativas e vamos que vamos
13177,not-hatetag,a luta é grande mas deus é maior
13178,not-hatetag,corre e garanta seu ingresso na griffe calçados em são bento paraiba brasil
13179,not-hatetag,amigos sigam o beauchamjg pff
13180,not-hatetag,o ano não foi o mesmo para todo mundo meu  foi assim veja o seu meuspotify spotify
13181,not-hatetag,top  da lista de melhores coisas da vida o topo fica entre comida e maconha
13182,not-hatetag,luizajzk eu sou teu valentine todo ano não só esse
13183,not-hatetag,que desnecessário ficarem falando dos últimos momentos da minha vó sério eu não aguento
13184,not-hatetag,só para enaltecer o trabalho do amigo que eu gosto ianp fotógrafo top
13185,not-hatetag,se eu tivesse tomado álcool puro garanto que ia está menos mal
13186,not-hatetag,mudar um pouco faz parte não é começar  com pé direito
13187,not-hatetag,esqueci de tomar meu remédio hoje o dia vai ser lindo 
13188,not-hatetag,bota os vacilo dos macho na conta dos hetero
13189,not-hatetag,mariprigol está sumida essa garota se encontra viva
13190,not-hatetag,peguei uma motorista no  não sei nem explicar a sensação de alívio
13191,not-hatetag,hoje vou começar a maratonar tp de greys
13192,not-hatetag,mas de repente voce me deixa só
13193,not-hatetag,ate que eu queria alguem mas quem disse que eu mando se eu estou solteiro e o coração vai está na equilibrium fritando
13194,not-hatetag,morro com a beleza dela
13195,not-hatetag,não preciso de ninguém fingindo que se importa comigo
13196,not-hatetag,my friends em são carlos brasil
13197,not-hatetag,para galera que pergunta quem vota nas eleições do flamengo hoje são apenas os sócios do clube desta forma
13198,not-hatetag,mlkcaiow ha voce não lembra
13199,not-hatetag,eu amo muito os meus sobrinhos dou minha vida por eles
13200,not-hatetag,se em pé voce e linda imagina de quatro lá dentro do meu quarto fazendo sacanagem fumando um baseado
13201,not-hatetag,sorte que eu não bebo mais
13202,not-hatetag,estou com uma cólica surreal muito tempo que não ficava assim
13203,not-hatetag,camiymf troca essa foto logo
13204,not-hatetag,gboroto bialmeida obrigada tudo em dobro para voce
13205,not-hatetag,lissfla patrickcm youtube marcosbrazrio raphazarko simpraisa paparazzorn flamiliagil ronaldokastrup obrigado liss
13206,not-hatetag,larasgrocha chuck gordo só aceito porque foi voce
13207,not-hatetag,jvctp quem disse que foi para voce convencidão skjd
13208,not-hatetag,lulufs fodaseeusoualei euthamilopes eu iria lembrar dos seus amiguinhos e te jogar lá em baixo
13209,not-hatetag,bdaygratidaogirassolsunflower em varandas burger house
13210,not-hatetag,bom dia estou acabada porém viva
13211,not-hatetag,olha que excelente empresa de remoção de veículos que estacionam em frente a garagem em multichaves carimbos
13212,not-hatetag,o desenkarna nunca teria esse lampejo de lucidez
13213,not-hatetag,o que vocês fazem quando estão sozinhos em casa
13214,not-hatetag,hawktxt nunca critiquei xiaomi melhor celular que já tive e paguei barato também 
13215,not-hatetag,o diazinho que eu devia ter me enforcado com o tubo do inalador
13216,not-hatetag,meu almoço está bom demais
13217,not-hatetag,a pureza da criança que não vê status em nada e trata bem todos quando é bem educada que lindo
13218,not-hatetag,não quero falar com ninguém
13219,not-hatetag,cyclinglife cyclingmania bike bikeporn sorocaba trilha cyclingworld instabike pedalsp em sorocaba brasil
13220,not-hatetag,giuszinha mateussmds ainda bem que não sou 
13221,not-hatetag,meus pais foram viajar e eu estou sozinha em casa com fome
13222,not-hatetag,bieel é parça hoje deu ruim km
13223,not-hatetag,cardolo mayaneea juro que não fui só por causa do churrasco grátis cara
13224,not-hatetag,importante é que já estou de férias
13225,not-hatetag,a boa de hoje é a prainha
13226,not-hatetag,e aí concordam em cabo frio
13227,not-hatetag,parabéns para o meu amor oipudinzin tudo de bom na tua vida e muito sucesso sempre te amo e te admiro
13228,not-hatetag,isso não vai prestar porque eu sempre caio nessa
13229,not-hatetag,yuriportela luisgatti não eu amo o carnaval
13230,not-hatetag,qr só que ele se fudesse muitoque aí ele ia vê quem é quem
13231,not-hatetag,todo dia eu excluo  ou  contatos
13232,not-hatetag,domingando ao som de ana raio e zé trovão
13233,not-hatetag,com mulher então é tiro certo risos
13234,not-hatetag,dei pt sexta dormi tudo no meu vômito estou voltando para casa hoje quero só ver a cara da minha mãe
13235,not-hatetag,thousandgrau faltou voce ontem velha
13236,not-hatetag,nem dormi ainda e logo mais maori é tri o mesversário
13237,not-hatetag,ora ora se não sou eu
13238,not-hatetag,tem um vizinho aqui ouvindo tim maia
13239,not-hatetag,eu não sirvo para existir na tpm mesmo
13240,not-hatetag,vicxxtoriax eu sou romântico só queria segurar sua mãe meu pudinzinho te amo
13241,not-hatetag,missão concluída com sucesso e muito mais fora temi
13242,not-hatetag,que calor é esse meus amigos
13243,not-hatetag,legadaodamassa toma loratadina e um cházinho vick pyrena mas meu beijo também serve
13244,not-hatetag,separar a minha roupa para ir para igreja mais tarde
13245,not-hatetag,não sai ontem então sigo sem ressaca
13246,not-hatetag,anakeer não se atrasa linda beijos
13247,not-hatetag,mentira tem uma coisa que querem sim desgraçar minha cabeça apenas isso
13248,not-hatetag,só liguei para perguntar se foi divertido me trair
13249,not-hatetag,juntei meu dinheiro para gastar todo com academia é quem diria
13250,not-hatetag,meu sogro foi viajar ontem hoje ele voltou disposto a acabar com minha paz senhor
13251,not-hatetag, pele limpinha dente alinhado e iphone
13252,not-hatetag,a esquerda está amando os comentários de mourão pobre bolsonaro
13253,not-hatetag,cansada de toda essa falsidade
13254,not-hatetag,prazer todo meu bruno estamos junto sempre e no que precisar conte com o amigo flamengo acima de tudo e todos
13255,not-hatetag,bernardo mimindo todo agasalhadin coisa mais fofa
13256,not-hatetag,eu queria o privilégio de estar beijando aquela boca nesse exato momento
13257,not-hatetag,ficar com uma pessoa que está em um relacionamento aberto não presta não é
13258,not-hatetag,não sirvo para essas brincadeirinhas não perco a paciência fácil cara
13259,not-hatetag,namoral agora só fico se for para namorar
13260,not-hatetag,minha autoestima está nos céus hoje
13261,not-hatetag,fico feliz pelas tuas conquistas
13262,not-hatetag,porque eu recebo esse tipo de mensagem no izap newton
13263,not-hatetag,vontade de tomar um suco de abacate 
13264,not-hatetag,bolsonarosp exato o frete nas alturas afetando o comércio online o pior caminhoneiros insatisfeitos o que há de real por trás disto
13265,not-hatetag,leandroruschel clinicamarc pior já estariam faltando cachorros pois teríamos comido já a todos
13266,not-hatetag,estou pensando em passar o natal lá
13267,not-hatetag,taylinegabiatti que bom agora me responder no zap é difícil
13268,not-hatetag,vou lá na rua compra pão
13269,not-hatetag,viciado no novo dvd do hugo e guilherme
13270,not-hatetag,nem acredito que estou em casa em plena segunda feira a tarde
13271,not-hatetag,só faltou mesmo para completar colocar o aécio para secretaria de combate às drogas
13272,not-hatetag,thiagoguima vitinhog nicoshow vocês tem que ir migos
13273,not-hatetag,e minha colação e gala é sábado
13274,not-hatetag,porque eu não consigo falar não para as pessoas  eu sempre me fodo
13275,not-hatetag,é difícil ter  e as pessoas acharem que tem 
13276,not-hatetag,mas como faz para começar o story e da play na música ao mesmo tempo cara
13277,not-hatetag,mete bala da rajada granada em cima deles
13278,not-hatetag,ritali amiga como assim choveu muito po
13279,not-hatetag,minha nossa senhora hoje está um calor da desgraça o verão nem chegou oficialmente e eu já não aguento mais
13280,not-hatetag,mas chegou carnaval e ela não desligou
13281,not-hatetag,darevrum normalmente estou sósem companhia e solitário
